influencer_name,Category,#Followers,#Posts,Likes,Comments,Total_Engagement,Engagement_Rate,Avg_Likes,Avg_Comments
haleyjordan12,fashion,23669.0,2,1997.0,25.0,2022.0,8.54281972199924,998.5,12.5
leannelimwalker,fashion,154857.0,3,12408.0,209.0,12617.0,8.147516741251607,4136.0,69.66666666666667
iesha_mariee,fashion,553195.0,1,11469.0,123.0,11592.0,2.09546362494238,11469.0,123.0
mrs.lindsay_davis,fashion,1567.0,1,87.0,0.0,87.0,5.552010210593491,87.0,0.0
youcancallmehette,fashion,3021.0,1,52.0,3.0,55.0,1.8205892088712348,52.0,3.0
luciesumova,fashion,13501.0,3,2940.0,43.0,2983.0,22.09465965484038,980.0,14.333333333333334
mayabastianelli,fashion,2569.0,2,171.0,2.0,173.0,6.734137796808097,85.5,1.0
lil_miss_hk,fashion,86214.0,2,731.0,22.0,753.0,0.8734080311782308,365.5,11.0
emiwestside,fashion,1089.0,1,64.0,1.0,65.0,5.968778696051423,64.0,1.0
annah_todd,fashion,33247.0,1,697.0,26.0,723.0,2.174632297650916,697.0,26.0
moredesh,fashion,22619.0,2,305.0,21.0,326.0,1.441266192139352,152.5,10.5
auroravegacom,fashion,12622.0,2,894.0,90.0,984.0,7.7959118998573915,447.0,45.0
itsthecwolf,fashion,59627.0,1,1488.0,30.0,1518.0,2.545826555084106,1488.0,30.0
hannahplayskeys,fashion,74383.0,1,3427.0,64.0,3491.0,4.693276689566164,3427.0,64.0
tinaengelvik,fashion,21020.0,1,928.0,9.0,937.0,4.457659372026641,928.0,9.0
themadonnabible,fashion,1563.0,1,228.0,2.0,230.0,14.71529110684581,228.0,2.0
lili_addouane,fashion,2228.0,2,152.0,1.0,153.0,6.867145421903052,76.0,0.5
khloeklove,fashion,278149.0,1,1103.0,0.0,1103.0,0.3965500505124951,1103.0,0.0
melissaa_estrellaa,fashion,92723.0,4,37142.0,305.0,37447.0,40.38588052586737,9285.5,76.25
bolly_worm,fashion,7490.0,1,60.0,0.0,60.0,0.801068090787717,60.0,0.0
vaikureikalai,fashion,4342.0,1,267.0,36.0,303.0,6.978350990327038,267.0,36.0
sarahjanebea,fashion,2719.0,1,49.0,0.0,49.0,1.802133137182788,49.0,0.0
lucadianasite,fashion,3715.0,3,414.0,4.0,418.0,11.251682368775235,138.0,1.3333333333333333
joannvdherik,fashion,115315.0,1,5156.0,35.0,5191.0,4.501582621514981,5156.0,35.0
jennaushkowitz,fashion,768370.0,1,21234.0,222.0,21456.0,2.7924047008602626,21234.0,222.0
instagazman,fashion,18283.0,2,983.0,26.0,1009.0,5.518787945085599,491.5,13.0
chlo__j,fashion,1823.0,2,465.0,6.0,471.0,25.836533187054307,232.5,3.0
charlottesidonie,fashion,20359.0,1,604.0,0.0,604.0,2.9667468932658774,604.0,0.0
c8flinkenberg,fashion,8341.0,1,146.0,0.0,146.0,1.7503896415297926,146.0,0.0
bridiemia,fashion,1692.0,2,144.0,5.0,149.0,8.80614657210402,72.0,2.5
annie.mick,fashion,50116.0,1,2344.0,32.0,2376.0,4.741000877963126,2344.0,32.0
daaltjeswereld,fashion,3358.0,3,793.0,254.0,1047.0,31.179273377010126,264.3333333333333,84.66666666666667
andreafeczko,fashion,78695.0,2,1871.0,64.0,1935.0,2.4588601562996377,935.5,32.0
zarana_waterfall,fashion,11899.0,2,632.0,16.0,648.0,5.445835784519708,316.0,8.0
thatonefashionblogger,fashion,1235.0,1,22.0,4.0,26.0,2.1052631578947367,22.0,4.0
kolbykoloff,fashion,131026.0,1,4168.0,90.0,4258.0,3.249736693480683,4168.0,90.0
taylorkingla,fashion,3513.0,1,94.0,5.0,99.0,2.818104184457728,94.0,5.0
hitomi0502_u,fashion,12919.0,1,336.0,12.0,348.0,2.693706943261862,336.0,12.0
crymajin,fashion,3061.0,2,140.0,3.0,143.0,4.671675922901013,70.0,1.5
lea.knoff,fashion,5888.0,3,978.0,9.0,987.0,16.762907608695652,326.0,3.0
dailydivadiary,fashion,14963.0,2,119.0,1.0,120.0,0.8019782129252155,59.5,0.5
emiristyle,fashion,34769.0,4,5193.0,26.0,5219.0,15.010497857286664,1298.25,6.5
sequintheday,fashion,1261.0,1,89.0,9.0,98.0,7.7716098334655035,89.0,9.0
dancingdominican,fashion,1339.0,1,71.0,5.0,76.0,5.675877520537715,71.0,5.0
mrs.paulina.wise,fashion,22140.0,4,4373.0,210.0,4583.0,20.700090334236677,1093.25,52.5
hannewhale,fashion,11183.0,1,253.0,4.0,257.0,2.298131091835822,253.0,4.0
sarahtellmann_,fashion,11409.0,2,575.0,14.0,589.0,5.162590936979577,287.5,7.0
izjayb,fashion,1178.0,4,455.0,18.0,473.0,40.1528013582343,113.75,4.5
andreaandrade39,fashion,15138.0,2,1920.0,52.0,1972.0,13.026819923371647,960.0,26.0
rhodesaaron,fashion,441578.0,1,26851.0,111.0,26962.0,6.105829547667683,26851.0,111.0
untedetiloporfavor,fashion,2174988.0,3,120274.0,444.0,120718.0,5.550283495816989,40091.333333333336,148.0
cupofcouple,fashion,367463.0,4,36280.0,191.0,36471.0,9.92508089249802,9070.0,47.75
visualsbymilena,fashion,1639.0,1,168.0,11.0,179.0,10.921293471629042,168.0,11.0
carolin.kothmann,fashion,2736.0,1,117.0,3.0,120.0,4.385964912280701,117.0,3.0
bridalpulse,fashion,4151.0,1,12.0,0.0,12.0,0.2890869669959046,12.0,0.0
musesuniform,fashion,74993.0,1,2858.0,0.0,2858.0,3.811022362087128,2858.0,0.0
modestmermaid,fashion,2202.0,4,966.0,226.0,1192.0,54.13260672116258,241.5,56.5
zambranostyle,fashion,40284.0,2,2206.0,18.0,2224.0,5.5208023036441265,1103.0,9.0
katarzyna.zet,fashion,7337.0,3,2831.0,118.0,2949.0,40.193539593839446,943.6666666666666,39.333333333333336
chowdownusa,fashion,28613.0,1,778.0,48.0,826.0,2.8867997064271482,778.0,48.0
caratreberg,fashion,16472.0,1,774.0,63.0,837.0,5.08135016998543,774.0,63.0
andiecase,fashion,284216.0,1,4252.0,34.0,4286.0,1.5080079939201172,4252.0,34.0
mandymaxim,fashion,6386.0,2,653.0,65.0,718.0,11.24334481678672,326.5,32.5
sj2themoon,fashion,14440.0,1,729.0,33.0,762.0,5.2770083102493075,729.0,33.0
hunternblackwell,fashion,57559.0,3,4472.0,17.0,4489.0,7.798954116645529,1490.6666666666667,5.666666666666667
taylorsterling,fashion,130936.0,1,545.0,19.0,564.0,0.430744791348445,545.0,19.0
talkbeckytalk,fashion,51577.0,1,576.0,11.0,587.0,1.1381041937297633,576.0,11.0
gaaborszakacs,fashion,2259.0,2,135.0,6.0,141.0,6.241699867197875,67.5,3.0
imshreyapatel,fashion,1625.0,1,92.0,0.0,92.0,5.661538461538462,92.0,0.0
serodemir,fashion,5169.0,1,201.0,13.0,214.0,4.140065776745986,201.0,13.0
corinneevans,fashion,24415.0,1,1051.0,87.0,1138.0,4.661069014949826,1051.0,87.0
alban.stefania,fashion,1559.0,1,71.0,3.0,74.0,4.746632456703015,71.0,3.0
morgandwestbrooks,fashion,822406.0,1,770.0,18.0,788.0,0.09581642157279982,770.0,18.0
bellahadid,fashion,20399198.0,1,401044.0,1208.0,402252.0,1.9719010521884244,401044.0,1208.0
imyasminealice,fashion,26193.0,2,768.0,15.0,783.0,2.9893482991638987,384.0,7.5
jozefkrovina,fashion,2243.0,2,429.0,3.0,432.0,19.259919750334372,214.5,1.5
corentinhuard,fashion,803155.0,1,41031.0,0.0,41031.0,5.108727456095026,41031.0,0.0
tsukikaaa,fashion,18118.0,2,782.0,30.0,812.0,4.481730875372557,391.0,15.0
yaoayehny,fashion,1428.0,1,142.0,2.0,144.0,10.084033613445378,142.0,2.0
mintcandydesigns,fashion,17783.0,1,259.0,60.0,319.0,1.7938480571332172,259.0,60.0
ashleyposttv,fashion,2930.0,1,336.0,22.0,358.0,12.218430034129693,336.0,22.0
marikojana,fashion,2947.0,3,641.0,7.0,648.0,21.98846284356973,213.66666666666666,2.3333333333333335
clarity_engel,fashion,28176.0,3,721.0,13.0,734.0,2.6050539466212377,240.33333333333334,4.333333333333333
justshaemless,fashion,48592.0,1,2629.0,39.0,2668.0,5.490615739216332,2629.0,39.0
christina_ygre_skorve,fashion,4123.0,4,996.0,149.0,1145.0,27.771040504487026,249.0,37.25
viktoriabencheva,fashion,1203.0,2,205.0,3.0,208.0,17.290108063175396,102.5,1.5
annaeasteden,fashion,29115.0,2,700.0,45.0,745.0,2.5588184784475354,350.0,22.5
verouture,fashion,33293.0,1,4061.0,207.0,4268.0,12.819511609046947,4061.0,207.0
lynnvandevorst,fashion,35134.0,1,618.0,14.0,632.0,1.7988273467296634,618.0,14.0
larebellev,fashion,10719.0,2,731.0,18.0,749.0,6.987592126131169,365.5,9.0
be_lindaaa,fashion,34689.0,1,1124.0,31.0,1155.0,3.3295857476433453,1124.0,31.0
michelesullivanfit,fashion,382530.0,1,5954.0,119.0,6073.0,1.5875879016024885,5954.0,119.0
valeriangione,fashion,147277.0,1,2248.0,18.0,2266.0,1.5385973369908403,2248.0,18.0
sammysreel,fashion,19310.0,1,1232.0,53.0,1285.0,6.654583117555671,1232.0,53.0
mimielashiry,fashion,930085.0,1,6627.0,20.0,6647.0,0.7146658638726568,6627.0,20.0
cameonistas,fashion,84114.0,2,6288.0,100.0,6388.0,7.59445514420905,3144.0,50.0
saraparikka,fashion,166833.0,2,26509.0,1812.0,28321.0,16.975658293023564,13254.5,906.0
style_formakeup,fashion,17114.0,3,4273.0,254.0,4527.0,26.452027579759264,1424.3333333333333,84.66666666666667
stellamaxwell,fashion,4017691.0,1,42764.0,242.0,43006.0,1.070415818438999,42764.0,242.0
billboard,fashion,5351808.0,1,14922.0,40.0,14962.0,0.2795690727320561,14922.0,40.0
mademoisellepanka,fashion,14950.0,1,513.0,14.0,527.0,3.5250836120401337,513.0,14.0
giovannallima,fashion,24219.0,2,2367.0,39.0,2406.0,9.934349064783847,1183.5,19.5
samijo,fashion,31801.0,1,226.0,0.0,226.0,0.7106694758026477,226.0,0.0
luismigueldmc,fashion,12077.0,2,530.0,6.0,536.0,4.43818829179432,265.0,3.0
janisensucre,fashion,40582.0,1,798.0,72.0,870.0,2.143807599428318,798.0,72.0
thealyssarenee,fashion,3921.0,1,694.0,0.0,694.0,17.699566437133385,694.0,0.0
mariamontazamioriginal,fashion,88454.0,1,1660.0,17.0,1677.0,1.8959006941461096,1660.0,17.0
americanoize,fashion,103621.0,2,2176.0,22.0,2198.0,2.1211916503411468,1088.0,11.0
kurumimi1113,fashion,23009.0,1,1063.0,21.0,1084.0,4.711199965230996,1063.0,21.0
fabeverydayblog,fashion,39977.0,1,694.0,24.0,718.0,1.7960327188133178,694.0,24.0
emilio_sakraya_,fashion,165689.0,1,10912.0,758.0,11670.0,7.043316092196826,10912.0,758.0
alizeewalheim,fashion,11554.0,2,982.0,11.0,993.0,8.594426172754025,491.0,5.5
weddingdiary,fashion,1058044.0,1,11259.0,0.0,11259.0,1.0641334386849697,11259.0,0.0
margaux_louise_bacher,fashion,2030.0,2,386.0,5.0,391.0,19.261083743842363,193.0,2.5
browneyedandblushing,fashion,1174.0,1,51.0,0.0,51.0,4.34412265758092,51.0,0.0
floriankaps,fashion,22203.0,2,1919.0,2.0,1921.0,8.651983966130702,959.5,1.0
marianavicente,fashion,56701.0,3,10975.0,99.0,11074.0,19.53051974391986,3658.3333333333335,33.0
theblondmacaron,fashion,112717.0,2,5805.0,127.0,5932.0,5.262737652705448,2902.5,63.5
lvbabie,fashion,3203.0,2,196.0,2.0,198.0,6.181704651888855,98.0,1.0
minivoodoo_official,fashion,7912.0,1,243.0,4.0,247.0,3.121840242669363,243.0,4.0
daria__kiss,fashion,3982.0,3,397.0,9.0,406.0,10.1958814665997,132.33333333333334,3.0
koshiki_tanaka,fashion,2696.0,1,164.0,28.0,192.0,7.121661721068249,164.0,28.0
melisfit_,fashion,334418.0,1,7200.0,440.0,7640.0,2.2845660221638786,7200.0,440.0
marianavasquezc,fashion,2154.0,1,112.0,1.0,113.0,5.246053853296194,112.0,1.0
dreaming_outloud,fashion,312995.0,4,118355.0,8667.0,127022.0,40.58275691304973,29588.75,2166.75
pinkonthecheek,fashion,5448.0,1,388.0,29.0,417.0,7.654185022026431,388.0,29.0
cortney.churchill,fashion,3376.0,4,947.0,43.0,990.0,29.324644549763036,236.75,10.75
alexaloha,fashion,57459.0,1,2998.0,3.0,3001.0,5.222854557162498,2998.0,3.0
annakapiteijn,fashion,1262.0,1,22.0,0.0,22.0,1.7432646592709984,22.0,0.0
iamjasmineortiz,fashion,13315.0,2,1120.0,0.0,1120.0,8.411565903116786,560.0,0.0
annanyanna,fashion,4183.0,1,146.0,2.0,148.0,3.5381305283289506,146.0,2.0
melinavidler,fashion,20601.0,1,946.0,22.0,968.0,4.698801029076258,946.0,22.0
elle_belgie,fashion,66513.0,2,357.0,6.0,363.0,0.5457579721257498,178.5,3.0
ileovlogs,fashion,149308.0,1,13338.0,71.0,13409.0,8.980764593993625,13338.0,71.0
georgiakousoulou,fashion,1172491.0,2,18340.0,58.0,18398.0,1.5691378441284412,9170.0,29.0
missjackson9175,fashion,32710.0,2,2230.0,57.0,2287.0,6.991745643534088,1115.0,28.5
aya_shalkar,fashion,567789.0,2,44604.0,65.0,44669.0,7.867183055677374,22302.0,32.5
jenner_army_,fashion,4301.0,2,201.0,13.0,214.0,4.975587072773774,100.5,6.5
therealgraysongoss,fashion,206206.0,2,9134.0,31.0,9165.0,4.4445845416719205,4567.0,15.5
misspunkflamingo,fashion,1708.0,1,111.0,6.0,117.0,6.850117096018736,111.0,6.0
ohsnapianduncan,fashion,2708.0,2,483.0,21.0,504.0,18.61152141802068,241.5,10.5
lupitamotta,fashion,11405.0,1,589.0,111.0,700.0,6.137658921525647,589.0,111.0
karolgpowergirl,fashion,15222.0,2,114.0,2.0,116.0,0.7620549205097885,57.0,1.0
sujeong4,fashion,28080.0,2,2499.0,3.0,2502.0,8.91025641025641,1249.5,1.5
wabosha_maxine,fashion,56704.0,1,6246.0,16.0,6262.0,11.043312641083523,6246.0,16.0
itsjessicaem,fashion,2133.0,2,443.0,0.0,443.0,20.768870135958746,221.5,0.0
vanesssamartins,fashion,474753.0,2,38363.0,85.0,38448.0,8.098527023525918,19181.5,42.5
saralobben,fashion,9345.0,2,574.0,2.0,576.0,6.163723916532906,287.0,1.0
darciemcclellan,fashion,15327.0,1,710.0,31.0,741.0,4.8346055979643765,710.0,31.0
carlajian,fashion,6775.0,1,293.0,35.0,328.0,4.841328413284133,293.0,35.0
wiljaaa,fashion,6094.0,2,1139.0,57.0,1196.0,19.625861503117818,569.5,28.5
pichlermichael,fashion,13945.0,1,571.0,12.0,583.0,4.180709931875224,571.0,12.0
elviracioffi,fashion,30051.0,2,2469.0,104.0,2573.0,8.562111077834349,1234.5,52.0
alexandrahelenavoneck,fashion,32828.0,1,945.0,40.0,985.0,3.0004873888144266,945.0,40.0
stylehaul,fashion,138017.0,2,2482.0,16.0,2498.0,1.8099219661346064,1241.0,8.0
callumwatt,fashion,7240.0,1,40.0,1.0,41.0,0.5662983425414364,40.0,1.0
lonniolson,fashion,20980.0,1,523.0,7.0,530.0,2.526215443279314,523.0,7.0
samjhobbs,fashion,13419.0,1,1348.0,4.0,1352.0,10.075266413294584,1348.0,4.0
samanthacaudle9,fashion,40696.0,2,1638.0,35.0,1673.0,4.110969137015923,819.0,17.5
jweitznightz,fashion,2048.0,1,119.0,12.0,131.0,6.396484375,119.0,12.0
hugrunegils,fashion,8875.0,2,340.0,8.0,348.0,3.92112676056338,170.0,4.0
stefxbruno,fashion,1922.0,4,1150.0,42.0,1192.0,62.01873048907388,287.5,10.5
blushingalpacas,fashion,29041.0,8,3271.0,528.0,3799.0,13.08150545780104,408.875,66.0
thebrowniegram,fashion,16667.0,1,1171.0,0.0,1171.0,7.025859482810344,1171.0,0.0
look_itsluke,fashion,1198.0,2,153.0,12.0,165.0,13.772954924874792,76.5,6.0
francescafitnessfreak,fashion,99487.0,3,6071.0,66.0,6137.0,6.1686451496175385,2023.6666666666667,22.0
english_ems,fashion,90317.0,3,3641.0,109.0,3750.0,4.152042251181948,1213.6666666666667,36.333333333333336
pumpsandpouts,fashion,23387.0,4,2024.0,75.0,2099.0,8.975071620986018,506.0,18.75
animiaofficial,fashion,174360.0,2,3242.0,60.0,3302.0,1.8937829777471895,1621.0,30.0
aquarius8588,fashion,8548.0,1,291.0,11.0,302.0,3.532990173139916,291.0,11.0
izaleslie,fashion,16688.0,2,1625.0,32.0,1657.0,9.929290508149569,812.5,16.0
kerstincook,fashion,46961.0,2,2918.0,71.0,2989.0,6.3648559442942005,1459.0,35.5
deleparaelesblog,fashion,30819.0,1,758.0,24.0,782.0,2.5373957623543917,758.0,24.0
coleguinhas_de_ssa,fashion,46120.0,1,324.0,11.0,335.0,0.7263660017346054,324.0,11.0
anyoli3,fashion,47904.0,1,5182.0,28.0,5210.0,10.875918503674015,5182.0,28.0
djyoungchow,fashion,116187.0,2,2654.0,28.0,2682.0,2.308347749748251,1327.0,14.0
marcellyguizzo,fashion,7487.0,1,181.0,3.0,184.0,2.4575931614798985,181.0,3.0
nerline_germain,fashion,11452.0,1,270.0,50.0,320.0,2.7942717429269996,270.0,50.0
neelsvisser,fashion,2805699.0,2,492594.0,3637.0,496231.0,17.68653729427141,246297.0,1818.5
eattravelrock,fashion,54512.0,1,923.0,66.0,989.0,1.8142794247138245,923.0,66.0
meganraewise,fashion,13003.0,3,780.0,33.0,813.0,6.252403291548105,260.0,11.0
viccmarini,fashion,8339.0,2,297.0,40.0,337.0,4.041251948674901,148.5,20.0
eeaagle,fashion,29593.0,1,2492.0,9.0,2501.0,8.451322947994457,2492.0,9.0
martitastylee,fashion,3375.0,4,1348.0,29.0,1377.0,40.8,337.0,7.25
marie_christine_proulx,fashion,25875.0,1,799.0,22.0,821.0,3.172946859903382,799.0,22.0
rkcsouthern,fashion,13013.0,2,2086.0,78.0,2164.0,16.629524321832015,1043.0,39.0
lizzie__dee,fashion,11036.0,2,508.0,13.0,521.0,4.720913374411018,254.0,6.5
andreamezamx,fashion,41048.0,1,2222.0,43.0,2265.0,5.517930228025726,2222.0,43.0
tenzba,fashion,14519.0,2,2038.0,1.0,2039.0,14.043666919209313,1019.0,0.5
sophie__nelisse,fashion,182569.0,1,16128.0,160.0,16288.0,8.921558424486085,16128.0,160.0
fionalouisekay,fashion,28381.0,2,500.0,7.0,507.0,1.7864063986469823,250.0,3.5
carolinelunny,fashion,142702.0,1,5952.0,43.0,5995.0,4.201062353716136,5952.0,43.0
corbinchase,fashion,7257.0,1,239.0,3.0,242.0,3.334711313214827,239.0,3.0
_samanthafletcher,fashion,10478.0,5,1188.0,102.0,1290.0,12.31150983012025,237.6,20.4
bellaoflouisville,fashion,14238.0,2,526.0,44.0,570.0,4.003371260008428,263.0,22.0
lucahaenni1,fashion,156864.0,2,14125.0,243.0,14368.0,9.15952672378621,7062.5,121.5
janebenesova,fashion,4760.0,2,450.0,5.0,455.0,9.558823529411764,225.0,2.5
aqua.skates,fashion,4630.0,1,224.0,5.0,229.0,4.946004319654428,224.0,5.0
liviawiola,fashion,86583.0,2,2891.0,10.0,2901.0,3.3505422542531442,1445.5,5.0
adaripp,fashion,860767.0,1,103173.0,587.0,103760.0,12.054365467077618,103173.0,587.0
vanessa_rossi23,fashion,35033.0,1,1116.0,45.0,1161.0,3.3140182114006795,1116.0,45.0
valentinazenere,fashion,5724382.0,2,382076.0,2766.0,384842.0,6.722856720603203,191038.0,1383.0
theplantbasedbella,fashion,37571.0,1,604.0,15.0,619.0,1.6475473104255942,604.0,15.0
dancelizz,fashion,3322.0,2,190.0,1.0,191.0,5.749548464780252,95.0,0.5
nastassjab_,fashion,152028.0,2,9399.0,82.0,9481.0,6.236351198463441,4699.5,41.0
miltonwebo,fashion,12979.0,1,557.0,0.0,557.0,4.291547885045073,557.0,0.0
joya_jackson,fashion,31609.0,2,1817.0,19.0,1836.0,5.808472270555854,908.5,9.5
official_francesca_,fashion,4717.0,3,103.0,10.0,113.0,2.395590417638329,34.333333333333336,3.3333333333333335
marisolny,fashion,38620.0,1,1106.0,56.0,1162.0,3.0088037286380116,1106.0,56.0
toniadiclemente,fashion,18606.0,3,1030.0,23.0,1053.0,5.659464688810061,343.3333333333333,7.666666666666667
annabelizm,fashion,8232.0,2,285.0,6.0,291.0,3.5349854227405246,142.5,3.0
thbellatwins,fashion,24988.0,2,574.0,14.0,588.0,2.3531295021610372,287.0,7.0
stylemesunday,fashion,55198.0,3,1360.0,74.0,1434.0,2.5979202145005256,453.3333333333333,24.666666666666668
alicepmb,fashion,6758.0,1,144.0,0.0,144.0,2.1308079313406334,144.0,0.0
carmen91c,fashion,14197.0,3,1174.0,122.0,1296.0,9.128689159681622,391.3333333333333,40.666666666666664
ninipupini,fashion,15702.0,1,514.0,29.0,543.0,3.458158196408101,514.0,29.0
fasffy,fashion,25245.0,3,5728.0,47.0,5775.0,22.875816993464053,1909.3333333333333,15.666666666666666
beauty_spectrum,fashion,49152.0,3,12949.0,44.0,12993.0,26.434326171875,4316.333333333333,14.666666666666666
rachelclindsay,fashion,1259.0,2,303.0,25.0,328.0,26.052422557585388,151.5,12.5
stephleamead,fashion,4128.0,1,121.0,4.0,125.0,3.0281007751937983,121.0,4.0
kikafrangarcia,fashion,12081.0,2,860.0,83.0,943.0,7.805645228044036,430.0,41.5
_so_serena,fashion,12745.0,1,677.0,0.0,677.0,5.311887014515496,677.0,0.0
cityhaley,fashion,1465.0,1,206.0,7.0,213.0,14.53924914675768,206.0,7.0
kateupton,fashion,6047164.0,1,266419.0,1452.0,267871.0,4.4296963006129815,266419.0,1452.0
kylie.quenner,fashion,98319.0,2,2931.0,14.0,2945.0,2.9953518648480966,1465.5,7.0
tiebutton,fashion,7570.0,2,402.0,2.0,404.0,5.336856010568032,201.0,1.0
elizabeth_sagan,fashion,90091.0,2,30609.0,1129.0,31738.0,35.22882418887569,15304.5,564.5
ciaraslays_,fashion,2330.0,1,51.0,4.0,55.0,2.3605150214592276,51.0,4.0
atene_atuko,fashion,2368.0,1,57.0,3.0,60.0,2.5337837837837838,57.0,3.0
meetmeinparee,fashion,82995.0,1,1153.0,60.0,1213.0,1.4615338273389964,1153.0,60.0
vanessa_incontrada,fashion,1192247.0,1,35098.0,373.0,35471.0,2.975138540923148,35098.0,373.0
sarahkhannon,fashion,12924.0,1,290.0,0.0,290.0,2.2438873413803777,290.0,0.0
hannahelizinsta,fashion,395618.0,1,2532.0,70.0,2602.0,0.657705160028108,2532.0,70.0
onefabday,fashion,39667.0,3,165.0,6.0,171.0,0.4310888143797111,55.0,2.0
gentleman_theofficialpage,fashion,19909.0,1,678.0,6.0,684.0,3.435632126174092,678.0,6.0
missy_marson,fashion,14813.0,1,628.0,16.0,644.0,4.34753257274016,628.0,16.0
ivadokova,fashion,1894.0,1,270.0,3.0,273.0,14.413938753959874,270.0,3.0
thehealthymaven,fashion,46160.0,2,3389.0,214.0,3603.0,7.805459272097054,1694.5,107.0
ineedsomemoore,fashion,5210.0,1,222.0,0.0,222.0,4.2610364683301345,222.0,0.0
annachristinaschwartz,fashion,204652.0,2,5723.0,159.0,5882.0,2.874147333033638,2861.5,79.5
allieann__,fashion,5013.0,1,136.0,0.0,136.0,2.712946339517255,136.0,0.0
nikkiannespahn,fashion,13728.0,1,1397.0,20.0,1417.0,10.321969696969697,1397.0,20.0
verosantinelli,fashion,37672.0,1,4455.0,236.0,4691.0,12.452219154809939,4455.0,236.0
ana.da.rocha,fashion,9994.0,1,187.0,3.0,190.0,1.9011406844106464,187.0,3.0
misszedd,fashion,13080.0,1,1479.0,56.0,1535.0,11.735474006116208,1479.0,56.0
kristenwynnphotography,fashion,1191.0,1,52.0,4.0,56.0,4.701931150293871,52.0,4.0
sexdoccarli,fashion,4172.0,2,398.0,9.0,407.0,9.755512943432407,199.0,4.5
rosymcmichael,fashion,1423209.0,2,183976.0,1572.0,185548.0,13.037298105900117,91988.0,786.0
mzddollars,fashion,1698.0,2,168.0,10.0,178.0,10.482921083627797,84.0,5.0
chloebartlett15,fashion,6180.0,2,703.0,5.0,708.0,11.45631067961165,351.5,2.5
valerie_struthoff,fashion,16193.0,2,1410.0,36.0,1446.0,8.92978447477305,705.0,18.0
joannasimon,fashion,102041.0,2,9364.0,106.0,9470.0,9.28058329495007,4682.0,53.0
samgowland,fashion,1225071.0,1,19813.0,26.0,19839.0,1.619416344032305,19813.0,26.0
jenniferbiana,fashion,2062.0,1,189.0,0.0,189.0,9.165858389912707,189.0,0.0
vy.primozich,fashion,8525.0,1,939.0,5.0,944.0,11.073313782991203,939.0,5.0
darinagata,fashion,298763.0,1,815.0,0.0,815.0,0.2727914768562372,815.0,0.0
annienguyen,fashion,33534.0,2,2270.0,25.0,2295.0,6.843800322061192,1135.0,12.5
stasiuleviciute_ieva,fashion,21853.0,3,2486.0,38.0,2524.0,11.549901615338856,828.6666666666666,12.666666666666666
beberexha,fashion,6225260.0,2,474577.0,2418.0,476995.0,7.662250251395123,237288.5,1209.0
thetomleigh,fashion,28993.0,1,1626.0,46.0,1672.0,5.766909253957852,1626.0,46.0
svetlana_sinilova,fashion,51274.0,1,1093.0,29.0,1122.0,2.1882435542380154,1093.0,29.0
marisagiannini1,fashion,12120.0,3,689.0,24.0,713.0,5.882838283828383,229.66666666666666,8.0
lyqian,fashion,21588.0,1,2948.0,2.0,2950.0,13.664999073559384,2948.0,2.0
k.ellisisland,fashion,1396.0,2,168.0,18.0,186.0,13.32378223495702,84.0,9.0
johanna_liana,fashion,53254.0,3,5474.0,248.0,5722.0,10.744732790025163,1824.6666666666667,82.66666666666667
isabeaureynvoet,fashion,10822.0,2,770.0,7.0,777.0,7.179818887451487,385.0,3.5
grace_aragon,fashion,4431.0,1,638.0,43.0,681.0,15.368991198375085,638.0,43.0
douniaslimani,fashion,614151.0,1,9780.0,59.0,9839.0,1.602049007491643,9780.0,59.0
byattn,fashion,5459.0,1,126.0,52.0,178.0,3.2606704524638217,126.0,52.0
flogismondi,fashion,35477.0,2,1126.0,17.0,1143.0,3.2218056769174392,563.0,8.5
antheafashion,fashion,60070.0,1,1104.0,17.0,1121.0,1.8661561511569835,1104.0,17.0
mariah_rivera1,fashion,228709.0,2,4353.0,51.0,4404.0,1.925591034895872,2176.5,25.5
monicadutia,fashion,1741.0,1,122.0,11.0,133.0,7.639287765651924,122.0,11.0
noboringdays,fashion,42506.0,2,1879.0,460.0,2339.0,5.502752552580812,939.5,230.0
david.juarez_,fashion,39614.0,1,2701.0,95.0,2796.0,7.058110768920079,2701.0,95.0
loralio,fashion,3516.0,1,243.0,6.0,249.0,7.081911262798634,243.0,6.0
kristen_pry,fashion,23259.0,2,1099.0,10.0,1109.0,4.768046777591469,549.5,5.0
oliviadinino,fashion,17159.0,2,226.0,7.0,233.0,1.3578879888105366,113.0,3.5
not_joshing_with_you,fashion,2242.0,3,532.0,68.0,600.0,26.761819803746654,177.33333333333334,22.666666666666668
isabelleracicot,fashion,42355.0,2,1520.0,54.0,1574.0,3.7162082398772287,760.0,27.0
jespressobean,fashion,11244.0,3,3585.0,64.0,3649.0,32.45286374955532,1195.0,21.333333333333332
jennifer.m.kay,fashion,2046.0,1,42.0,1.0,43.0,2.101661779081134,42.0,1.0
morbidalavita,fashion,10810.0,2,494.0,4.0,498.0,4.606845513413506,247.0,2.0
lorealessia,fashion,3524.0,1,105.0,25.0,130.0,3.688989784335982,105.0,25.0
ynotkeeb,fashion,41537.0,2,2836.0,28.0,2864.0,6.895057418686953,1418.0,14.0
miakhalifa,fashion,11091509.0,2,743757.0,4395.0,748152.0,6.745267934236901,371878.5,2197.5
